Name,Year,GS,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS
Roy Halladay,2009,as P,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Roy Halladay,2008,,1,,,,,,,,,,,,,,,,
Roy Halladay,2006,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Roy Halladay,2005,,0,,,,,,,,,,,,,,,,
Roy Halladay,2003,,0,,,,,,,,,,,,,,,,
Roy Halladay,2002,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Roy Howell,1978,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roy McMillan,1957,as SS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roy McMillan,1956,as SS,1,4,3,1,2,0,0,0,0,0,0,1,0,0.667,0.75,0.667,1.417
Roy Oswalt,2007,,0,,,,,,,,,,,,,,,,
Roy Oswalt,2006,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Roy Oswalt,2005,,1,,,,,,,,,,,,,,,,
Roy Sievers,1961 (2),,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Roy Sievers,1959 (2),,0,,,,,,,,,,,,,,,,
Roy Sievers,1959 (1),,1,1,0,0,0,0,0,0,0,0,0,1,0,,1,,
Roy Sievers,1957,,0,,,,,,,,,,,,,,,,
Roy Sievers,1956,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roy Smalley,1979,as SS,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0.25
Roy White,1970,,0,,,,,,,,,,,,,,,,
Roy White,1969,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Royce Clayton,1997,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ruben Sierra,1994,,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Ruben Sierra,1992,,1,2,2,2,1,0,0,1,2,0,0,0,0,0.5,0.5,2,2.5
Ruben Sierra,1991,,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Ruben Sierra,1989,as RF,1,4,3,1,2,0,0,0,1,0,0,1,0,0.667,0.75,0.667,1.417
Rudy York,1947,,0,,,,,,,,,,,,,,,,
Rudy York,1946,,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Rudy York,1944,,0,,,,,,,,,,,,,,,,
Rudy York,1943,,1,3,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667
Rudy York,1942,as 1B,1,4,4,1,1,0,0,1,2,0,0,0,1,0.25,0.25,1,1.25
Rudy York,1941,as 1B,1,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
Rudy York,1938,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ruppert Jones,1982,,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,3,4
Ruppert Jones,1977,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russ Christopher,1945,,0,,,,,,,,,,,,,,,,
Russ Ortiz,2003,,1,,,,,,,,,,,,,,,,
Russell Martin,2011,,0,,,,,,,,,,,,,,,,
Russell Martin,2008,,1,4,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
Russell Martin,2007,as C,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rusty Staub,1976,as RF,1,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,2
Rusty Staub,1971,,0,,,,,,,,,,,,,,,,
Rusty Staub,1970,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rusty Staub,1969,,0,,,,,,,,,,,,,,,,
Rusty Staub,1968,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rusty Staub,1967,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Ryan Braun,2012,as LF,1,3,3,1,2,1,1,0,1,0,0,0,0,0.667,0.667,1.667,2.333
Ryan Braun,2011,,0,,,,,,,,,,,,,,,,
Ryan Braun,2010,as LF,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ryan Braun,2009,as RF,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Braun,2008,as LF,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Ryan Cook,2012,,1,,,,,,,,,,,,,,,,
Ryan Dempster,2008,,1,,,,,,,,,,,,,,,,
Ryan Dempster,2000,,0,,,,,,,,,,,,,,,,
Ryan Franklin,2009,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ryan Howard,2010,as DH,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ryan Howard,2009,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ryan Howard,2006,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Klesko,2001,,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Ludwick,2008,,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0.333,0,0.333
Ryan Vogelsong,2011,,0,,,,,,,,,,,,,,,,
Ryan Zimmerman,2009,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryne Duren,1961 (1),,0,,,,,,,,,,,,,,,,
Ryne Duren,1959 (2),,0,,,,,,,,,,,,,,,,
Ryne Duren,1959 (1),,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ryne Duren,1958,,0,,,,,,,,,,,,,,,,
Ryne Sandberg,1993,as 2B,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5
Ryne Sandberg,1992,as 2B,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ryne Sandberg,1991,as 2B,1,3,3,0,1,1,0,0,0,0,0,0,0,0.333,0.333,0.667,1
Ryne Sandberg,1990,as 2B,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryne Sandberg,1989,as 2B,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Ryne Sandberg,1988,as 2B,1,4,4,0,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5
Ryne Sandberg,1987,as 2B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryne Sandberg,1986,as 2B,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Ryne Sandberg,1985,,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5
Ryne Sandberg,1984,as 2B,1,4,4,0,1,0,0,0,0,1,0,0,1,0.25,0.25,0.25,0.5
Sal Bando,1974,,0,,,,,,,,,,,,,,,,
Sal Bando,1973,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sal Bando,1972,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sal Bando,1969,as 3B,1,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
Sal Maglie,1952,,0,,,,,,,,,,,,,,,,
Sal Maglie,1951,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvador Perez,2013,,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2
Sam Chapman,1946,,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sam Jones,1959 (2),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sam Jones,1955,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sam McDowell,1971,,0,,,,,,,,,,,,,,,,
Sam McDowell,1970,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
Sam McDowell,1969,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sam McDowell,1968,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sam McDowell,1966,,0,,,,,,,,,,,,,,,,
Sam McDowell,1965,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sam West,1937,as LF,1,4,4,1,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5
Sam West,1935,,0,,,,,,,,,,,,,,,,
Sam West,1934,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sam West,1933,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sammy Ellis,1965,,0,,,,,,,,,,,,,,,,
Sammy Sosa,2004,as RF,1,2,2,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1
Sammy Sosa,2002,as RF,1,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1
Sammy Sosa,2001,as RF,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sammy Sosa,2000,as RF,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sammy Sosa,1999,as CF,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Sammy Sosa,1998,,0,,,,,,,,,,,,,,,,
Sammy Sosa,1995,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sammy White,1953,,0,,,,,,,,,,,,,,,,
Sandy Alomar,1998,,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,2
Sandy Alomar,1997,,1,1,1,1,1,0,0,1,2,0,0,0,0,1,1,4,5
Sandy Alomar,1996,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandy Alomar,1992,as C,1,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
Sandy Alomar,1991,as C,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandy Alomar,1990,as C,1,3,3,1,2,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.333
Sandy Alomar,1970,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandy Consuegra,1954,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sandy Koufax,1962 (1),,0,,,,,,,,,,,,,,,,
Sandy Koufax,1961 (2),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sandy Koufax,1961 (1),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sandy Koufax,1966,as P,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sandy Koufax,1965,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sandy Koufax,1964,,0,,,,,,,,,,,,,,,,
Sandy Koufax,1963,,0,,,,,,,,,,,,,,,,
Satchel Paige,1953,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Satchel Paige,1952,,0,,,,,,,,,,,,,,,,
Schoolboy Rowe,1947,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schoolboy Rowe,1936,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schoolboy Rowe,1935,,0,,,,,,,,,,,,,,,,
Scott Brosius,1998,,1,2,2,1,1,0,0,0,0,1,0,0,1,0.5,0.5,0.5,1
Scott Cooper,1994,,1,2,2,1,1,1,0,0,1,0,0,0,0,0.5,0.5,1,1.5
Scott Cooper,1993,,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Scott Erickson,1991,,0,,,,,,,,,,,,,,,,
Scott Garrelts,1985,,0,,,,,,,,,,,,,,,,
Scott Kazmir,2008,,1,,,,,,,,,,,,,,,,
Scott Kazmir,2006,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Scott McGregor,1981,,0,,,,,,,,,,,,,,,,
Scott Podsednik,2005,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Scott Rolen,2011,as 3B,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Scott Rolen,2010,,1,2,2,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Scott Rolen,2006,,0,,,,,,,,,,,,,,,,
Scott Rolen,2005,,0,,,,,,,,,,,,,,,,
Scott Rolen,2004,as 3B,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Scott Rolen,2003,as 3B,1,2,2,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Scott Rolen,2002,as 3B,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Scott Sanderson,1991,,0,,,,,,,,,,,,,,,,
Scott Williamson,1999,,0,,,,,,,,,,,,,,,,
Sean Casey,2004,,0,,,,,,,,,,,,,,,,
Sean Casey,2001,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sean Casey,1999,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Romo,2013,,0,,,,,,,,,,,,,,,,
Shane Rawley,1986,,0,,,,,,,,,,,,,,,,
Shane Reynolds,2000,,0,,,,,,,,,,,,,,,,
Shane Victorino,2011,,0,,,,,,,,,,,,,,,,
Shane Victorino,2009,as CF,1,2,2,1,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1
Shawn Chacon,2003,,0,,,,,,,,,,,,,,,,
Shawn Estes,1997,,1,,,,,,,,,,,,,,,,
Shawn Green,2002,,1,3,3,0,1,0,0,0,0,1,0,0,1,0.333,0.333,0.333,0.667
Shawn Green,1999,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Shawon Dunston,1990,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawon Dunston,1988,,0,,,,,,,,,,,,,,,,
Shea Hillenbrand,2005,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Shea Hillenbrand,2002,as 3B,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sherm Lollar,1960 (2),,1,2,2,0,1,1,0,0,0,0,0,0,0,0.5,0.5,1,1.5
Sherm Lollar,1960 (1),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherm Lollar,1959 (2),,1,1,0,0,0,0,0,0,0,0,0,1,0,,1,,
Sherm Lollar,1959 (1),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherm Lollar,1958,,0,,,,,,,,,,,,,,,,
Sherm Lollar,1956,,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Sherm Lollar,1955,,0,,,,,,,,,,,,,,,,
Sherm Lollar,1954,,0,,,,,,,,,,,,,,,,
Sherm Lollar,1950,,0,,,,,,,,,,,,,,,,
Shigetoshi Hasegawa,2003,,1,,,,,,,,,,,,,,,,
Sid Fernandez,1987,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sid Fernandez,1986,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sid Gordon,1949,,1,3,2,0,1,1,0,0,0,0,0,1,0,0.5,0.667,1,1.667
Sid Gordon,1948,,0,,,,,,,,,,,,,,,,
Sid Hudson,1942,,0,,,,,,,,,,,,,,,,
Sid Hudson,1941,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sid Monge,1979,,0,,,,,,,,,,,,,,,,
Smoky Burgess,1961 (2),as C,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Smoky Burgess,1961 (1),as C,1,4,4,0,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5
Smoky Burgess,1960 (2),,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Smoky Burgess,1960 (1),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smoky Burgess,1959 (2),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smoky Burgess,1959 (1),,0,,,,,,,,,,,,,,,,
Smoky Burgess,1964,,0,,,,,,,,,,,,,,,,
Smoky Burgess,1955,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smoky Burgess,1954,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Snuffy Stirnweiss,1946,,1,3,3,1,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667
Snuffy Stirnweiss,1945,,0,,,,,,,,,,,,,,,,
Sonny Siebert,1971,,0,,,,,,,,,,,,,,,,
Sonny Siebert,1966,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sparky Lyle,1977,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sparky Lyle,1976,,0,,,,,,,,,,,,,,,,
Sparky Lyle,1973,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Spec Shea,1947,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spud Chandler,1947,,0,,,,,,,,,,,,,,,,
Spud Chandler,1946,,0,,,,,,,,,,,,,,,,
Spud Chandler,1943,,0,,,,,,,,,,,,,,,,
Spud Chandler,1942,as P,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stan Hack,1945,,0,,,,,,,,,,,,,,,,
Stan Hack,1943,as 3B,1,5,5,1,3,0,0,0,0,0,0,0,0,0.6,0.6,0.6,1.2
Stan Hack,1941,as 3B,1,4,2,0,1,0,0,0,0,0,0,1,1,0.5,0.667,0.5,1.167
Stan Hack,1939,as 3B,1,5,4,0,1,0,0,0,0,0,0,1,3,0.25,0.4,0.25,0.65
Stan Hack,1938,as 3B,1,4,4,1,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5
Stan Lopata,1956,,0,,,,,,,,,,,,,,,,
Stan Lopata,1955,,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Stan Musial,1962 (2),,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stan Musial,1962 (1),,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Stan Musial,1961 (2),,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Stan Musial,1961 (1),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stan Musial,1960 (2),,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,4,5
Stan Musial,1960 (1),,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Stan Musial,1959 (2),as 1B,1,1,0,0,0,0,0,0,0,0,0,1,0,,1,,
Stan Musial,1959 (1),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stan Musial,1963,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stan Musial,1958,as 1B,1,4,4,1,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5
Stan Musial,1957,as 1B,1,4,3,1,1,1,0,0,0,0,0,1,0,0.333,0.5,0.667,1.167
Stan Musial,1956,as RF,1,4,4,1,1,0,0,1,1,0,0,0,1,0.25,0.25,1,1.25
Stan Musial,1955,,1,5,4,1,1,0,0,1,1,0,0,1,1,0.25,0.4,1,1.4
Stan Musial,1954,as RF,1,5,5,1,2,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8
Stan Musial,1953,as LF,1,4,4,0,2,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1
Stan Musial,1952,as CF,1,3,2,1,0,0,0,0,0,0,0,0,2,0,0.333,0,0.333
Stan Musial,1951,as LF,1,5,4,1,2,0,0,1,1,0,2,1,0,0.5,0.6,1.25,1.85
Stan Musial,1950,as 1B,1,6,5,0,0,0,0,0,0,0,0,1,0,0,0.167,0,0.167
Stan Musial,1949,as CF,1,5,4,1,3,0,0,1,2,0,0,1,0,0.75,0.8,1.5,2.3
Stan Musial,1948,as LF,1,5,4,1,2,0,0,1,2,0,0,1,1,0.5,0.6,1.25,1.85
Stan Musial,1947,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stan Musial,1946,as LF,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stan Musial,1944,as CF,1,5,4,1,1,0,0,0,1,0,0,0,0,0.25,0.25,0.25,0.5
Stan Musial,1943,as LF,1,4,4,0,1,1,0,0,1,0,0,0,0,0.25,0.25,0.5,0.75
Stan Spence,1947,,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,2
Stan Spence,1946,,1,1,0,1,0,0,0,0,0,0,0,1,0,,1,,
Stan Spence,1944,as RF,1,4,4,0,2,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Stan Spence,1942,,0,,,,,,,,,,,,,,,,
Stan Williams,1960 (2),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Stan Williams,1960 (1),,0,,,,,,,,,,,,,,,,
Starlin Castro,2012,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Starlin Castro,2011,,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0
Stephen Strasburg,2012,,1,,,,,,,,,,,,,,,,
Steve Avery,1993,,1,,,,,,,,,,,,,,,,
Steve Barber,1966,,0,,,,,,,,,,,,,,,,
Steve Barber,1963,,0,,,,,,,,,,,,,,,,
Steve Bedrosian,1987,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Steve Blass,1972,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Steve Busby,1975,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Steve Busby,1974,,0,,,,,,,,,,,,,,,,
Steve Carlton,1982,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Steve Carlton,1981,,0,,,,,,,,,,,,,,,,
Steve Carlton,1980,,0,,,,,,,,,,,,,,,,
Steve Carlton,1979,as P,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Steve Carlton,1977,,0,,,,,,,,,,,,,,,,
Steve Carlton,1974,,0,,,,,,,,,,,,,,,,
Steve Carlton,1972,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Steve Carlton,1971,,0,,,,,,,,,,,,,,,,
Steve Carlton,1969,as P,1,2,2,0,1,1,0,0,1,0,0,0,1,0.5,0.5,1,1.5
Steve Carlton,1968,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Steve Delabar,2013,,0,,,,,,,,,,,,,,,,
Steve Finley,2000,,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,2
Steve Finley,1997,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Steve Garvey,1985,as 1B,1,3,3,0,1,0,0,0,1,0,0,0,0,0.333,0.333,0.333,0.667
Steve Garvey,1984,as 1B,1,3,3,1,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
Steve Garvey,1981,,1,2,2,0,1,1,0,0,0,0,0,0,0,0.5,0.5,1,1.5
Steve Garvey,1980,as 1B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Garvey,1979,as 1B,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0.333,0,0.333
Steve Garvey,1978,as 1B,1,4,3,1,2,0,1,0,2,0,0,1,0,0.667,0.75,1.333,2.083
Steve Garvey,1977,as 1B,1,3,3,1,1,0,0,1,1,0,0,0,2,0.333,0.333,1.333,1.667
Steve Garvey,1976,as 1B,1,3,3,1,1,0,1,0,1,0,0,0,0,0.333,0.333,1,1.333
Steve Garvey,1975,as 1B,1,3,3,1,2,0,0,1,1,0,0,0,0,0.667,0.667,1.667,2.333
Steve Garvey,1974,as 1B,1,4,4,1,2,1,0,0,1,0,0,0,1,0.5,0.5,0.75,1.25
Steve Gromek,1945,,0,,,,,,,,,,,,,,,,
Steve Hargan,1967,,0,,,,,,,,,,,,,,,,
Steve Howe,1982,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Steve Kemp,1979,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Ontiveros,1995,,1,,,,,,,,,,,,,,,,
Steve Rogers,1983,,0,,,,,,,,,,,,,,,,
Steve Rogers,1982,as P,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Steve Rogers,1979,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Steve Rogers,1978,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Steve Rogers,1974,,0,,,,,,,,,,,,,,,,
Steve Sax,1990,as 2B,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0.5,0,0.5
Steve Sax,1989,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Sax,1986,,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,2
Steve Sax,1983,as 2B,1,3,3,1,1,0,0,0,1,1,0,0,0,0.333,0.333,0.333,0.667
Steve Sax,1982,,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,2
Steve Stone,1980,as P,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Steve Swisher,1976,,0,,,,,,,,,,,,,,,,
Steve Trachsel,1996,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Stu Martin,1936,,0,,,,,,,,,,,,,,,,
Stu Miller,1961 (2),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Stu Miller,1961 (1),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Takashi Saito,2007,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ted Gray,1950,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ted Kluszewski,1956,,1,2,2,1,2,2,0,0,1,0,0,0,0,1,1,2,3
Ted Kluszewski,1955,as 1B,1,5,5,1,2,1,0,0,0,0,0,0,0,0.4,0.4,0.6,1
Ted Kluszewski,1954,as 1B,1,4,4,2,2,0,0,1,3,0,0,0,0,0.5,0.5,1.25,1.75
Ted Kluszewski,1953,as 1B,1,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
Ted Lilly,2009,,0,,,,,,,,,,,,,,,,
Ted Lilly,2004,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ted Lyons,1939,,0,,,,,,,,,,,,,,,,
Ted Simmons,1983,as C,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ted Simmons,1981,,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,2
Ted Simmons,1979,,0,,,,,,,,,,,,,,,,
Ted Simmons,1978,as C,1,3,3,0,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667
Ted Simmons,1977,,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ted Simmons,1974,,0,,,,,,,,,,,,,,,,
Ted Simmons,1973,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ted Simmons,1972,,0,,,,,,,,,,,,,,,,
Ted Williams,1960 (2),,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Ted Williams,1960 (1),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ted Williams,1959 (2),as LF,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ted Williams,1959 (1),,1,1,0,0,0,0,0,0,0,0,0,1,0,,1,,
Ted Williams,1958,,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ted Williams,1957,as LF,1,4,3,1,0,0,0,0,0,0,0,1,0,0,0.25,0,0.25
Ted Williams,1956,as LF,1,4,4,1,1,0,0,1,2,0,0,0,1,0.25,0.25,1,1.25
Ted Williams,1955,as LF,1,4,3,1,1,0,0,0,0,0,0,1,0,0.333,0.5,0.333,0.833
Ted Williams,1954,,1,3,2,1,0,0,0,0,0,0,0,1,2,0,0.333,0,0.333
Ted Williams,1953,,0,,,,,,,,,,,,,,,,
Ted Williams,1951,as LF,1,4,3,0,1,0,1,0,0,0,0,1,1,0.333,0.5,1,1.5
Ted Williams,1950,as LF,1,4,4,0,1,0,0,0,1,0,0,0,1,0.25,0.25,0.25,0.5
Ted Williams,1949,as LF,1,4,2,1,0,0,0,0,0,0,0,2,1,0,0.5,0,0.5
Ted Williams,1948,,1,1,0,0,0,0,0,0,0,0,0,1,0,,1,,
Ted Williams,1947,as LF,1,4,4,0,2,1,0,0,0,0,0,0,1,0.5,0.5,0.75,1.25
Ted Williams,1946,as LF,1,5,4,4,4,0,0,2,5,0,0,1,0,1,1,2.5,3.5
